"time(long)","rating","title","text","reply"
"1506920400000","5","","Newer ever  stop playing  this  game  it's  awesome game  I don't  have  words  to describe  this  game  I am just  saying  that  it  is  an  amazing  game",""
"1506920400000","5","","Fun and easy... Keeps my mind busy a d keeps me present",""
"1506920400000","5","","Nice game but so many adds",""
"1506920400000","5","","Love it",""
"1506920400000","5","","A musical game that helps you learn how to play the piano and more",""
"1506920400000","4","","Love this app.  Team why don't you try romantic hindi songs like 'ek ladki ko dekha to esa laga'",""
"1506920400000","5","","Cant stop playing",""
"1506920400000","5","","This is my favourite",""
"1506920400000","5","","Love it",""
"1506920400000","5","","Ok",""
"1506920400000","4","","It's cool",""
"1506920400000","5","","Very well",""
"1506920400000","5","","I liked it",""
"1506920400000","2","","its good i love this app. but it has too many add",""
"1506920400000","5","","It is entertaining",""
"1506920400000","5","","Love it",""
"1506920400000","4","","I like this 🎮!!!!!",""
"1506920400000","5","","Color is  amazing",""
"1506920400000","4","","To easy                But fun",""
"1506920400000","5","","Good game",""
"1506920400000","5","","Great",""
"1506920400000","5","","Great game",""
"1506920400000","5","","i Vs my friends to play with Nötr  biru joubio and Me",""
"1506834000000","4","","It was kind of good except that's when it has a long when you have to keep it there and you have to get extra points and it makes people really angry when they don't get it right so that's why",""
"1506834000000","5","","Love it it is fun and not to adictiv",""
"1506834000000","5","","Navaeh renfroe",""
"1506834000000","5","","It awesome",""
"1506834000000","5","","Just PHENOMENAL",""
"1506834000000","5","","my balls don't feel well when I play this game like right now my balls are bleading right now",""
"1506834000000","5","","Iit was cool",""
"1506834000000","5","","Keeps mind relaxed",""
"1506834000000","5","","😘I like it ulot",""
"1506834000000","5","","Its cool",""
"1506834000000","5","","Very relaxing",""
"1506834000000","5","","It is the best",""
"1506834000000","1","","Unplayable because of the ads",""
"1506834000000","5","","It's just so awesome I love it",""
"1506834000000","1","","Hated it",""
"1506834000000","5","","Amazing",""
"1506834000000","5","","OMG sooooo awesome",""
"1506834000000","5","","Nice",""
"1506834000000","5","","So good",""
"1506834000000","1","","bad game ever",""
"1506834000000","5","","Cool. Awesome",""
"1506834000000","3","","They're good but not great I mean there is no real music they should make it better by putting famous songs like Doctor Zhivago theme song  or  something else but it is ok ☺️",""
"1506834000000","5","","It's really fun!!!",""
"1506834000000","5","","So pretty and entertaining!♡",""
"1506834000000","5","","pretty cool",""
"1506834000000","5","","LOVE IT!!!!!!!!!!",""
"1506834000000","4","","Great",""
"1506834000000","5","","I like this game in love  @",""
"1506834000000","5","","Nice game",""
"1506834000000","5","","Fun",""
"1506834000000","5","","Nice game :-)",""
"1506834000000","4","","It is fun cool love the songs but can you make despasito please",""
"1506834000000","5","","What a amazing game! This is my favourite game in my life what Song of love and inspiration",""
"1506834000000","5","","It's music is very consist rating my favorite is inspiration and romance and I'm only nine my profile pic is my mom",""
"1506834000000","5","","Good game",""
"1506834000000","5","","Good",""
"1506834000000","1","","Stupid songs",""
"1506834000000","3","","Not conform",""
"1506834000000","5","","Is an ice game and is also easy and hard all song is there",""
"1506834000000","5","","The music is great!",""
"1506834000000","5","","I like it it's a good game",""
"1506834000000","5","","It is the best",""
"1506834000000","1","","Nice. Asif khan",""
"1506834000000","5","","Goooood game too much 😁😁😊😊",""
"1506834000000","5","","Please make more games",""
"1506834000000","5","","This is an amazing game sick fun and addicting",""
"1506834000000","5","","Cool    Cool",""
"1506834000000","5","","It is awesome",""
"1506834000000","1","","Lagged to much",""
"1506834000000","1","","I am telling you the TRUTH. Do NOT download this app you are gonna wait so long. It took 48 HOURS which is 2 days. I REPEAT, DO NOT DOWNLOAD IT",""
"1506834000000","5","","There's alot of ads but that it's a fun game challenging game and that's ok because that makes it a fun game I love it and do recommend",""
"1506834000000","5","","😄nice game",""
"1506834000000","5","","Good game",""
"1506834000000","5","","Mmm",""
"1506834000000","5","","Super",""
"1506834000000","5","","I like the levels",""
"1506834000000","5","","Lovely tones in this games",""
"1506834000000","5","","I LOVE IT SO MUCH😁",""
"1506834000000","5","","beautiful...",""
"1506834000000","3","","Nice game but should have some other languages of songs.",""
"1506834000000","4","","Fun",""
"1506834000000","5","","Brody",""
"1506834000000","5","","Good game! It controls my anger from an Angry man to Happy Loving n Caring Person",""
"1506834000000","4","","It is best game",""
"1506834000000","4","","Really great game just not really challenging",""
"1506834000000","4","","It is good I play the piano so it is easy for me",""
"1506834000000","4","","oo gooodd",""
"1506834000000","3","","It's ok I guess but needs work",""
"1506834000000","5","","Lol",""
"1506834000000","1","","DO NOT INSTALL THIS GAME, IT IS A FAKE , YOU DON'T ACTUALLY PLAY THE SONG, THE SONG IS ALREADY PLAYING AND ALL YOU DOING IS TAPPING",""
"1506834000000","5","","It's a great game",""
"1506834000000","5","","It,s good good 😐😐😐😐😐😐😐😐😐😐😃😃😃😂😂",""
"1506834000000","1","","Its so bad! The songs is playing even when I'm not pressing anything!",""
"1506834000000","5","","Ery much You",""
"1506834000000","4","","Very cool and fun. Just the ads a little bit annoy.",""
"1506834000000","5","","Very Addictive Game",""
"1506834000000","5","","It is good  I love it I like the music",""
"1506834000000","5","","I love the game ☺☺☺",""
"1506834000000","1","","It is not as good as the first and second one",""
"1506834000000","1","","Too many ads and it stops when playing",""
"1506834000000","5","","Love it",""
"1506834000000","5","","Good for piano lovers and the people who practice piano for piano recitals.but the most good for people who are not related with piano.Most Thanks for the people who made it.awesome app too!!!!",""
"1506834000000","5","","Its a good game bruh",""
"1506834000000","5","","Lovely music",""
"1506834000000","5","","It was really very relaxing",""
"1506834000000","4","","I hope magic tiles well be great",""
"1506834000000","5","","Its awesome....  I love it",""
"1506834000000","4","","I like it",""
"1506834000000","5","","Makes me feel better",""
"1506834000000","5","","Where is the profile option?",""
"1506834000000","5","","amazing",""
"1506834000000","5","","Thanks",""
"1506834000000","5","","Acha",""
"1506834000000","3","","If it was slightly  slower then full merks from me.",""
"1506834000000","5","","Best game ever",""
"1506834000000","5","","It was really a good game but when moving fast i heat this game very much😕😕😕😕",""
"1506834000000","5","","Nice",""
"1506834000000","4","","It is ok",""
"1506834000000","4","","Good game",""
"1506834000000","5","","It's a fun game",""
"1506834000000","5","","Super 👋👏👌👍",""
"1506834000000","1","","Rubbish and even more rubbish",""
"1506834000000","5","","I love it",""
"1506834000000","5","","Fantastic",""
"1506834000000","5","","I think this is a really grate game and theirs always a little challenge for everyone and most of all it is very fun.",""
"1506834000000","5","","Lol",""
"1506834000000","5","","Love it",""
"1506834000000","5","","very good",""
"1506834000000","5","","Nice",""
"1506834000000","5","","It's lit",""
"1506834000000","5","","I love this game",""
"1506834000000","5","","Hiiiii",""
"1506834000000","5","","I love you so much",""
"1506834000000","5","","I like it can you make a one hundred",""
"1506834000000","5","","Loved it",""
"1506834000000","5","","Great",""
"1511676000000","5","","Love it",""
"1511676000000","5","","It a some",""
"1511676000000","5","","Nice",""
"1511676000000","5","","I love this game",""
"1511676000000","5","","Fun😁",""
"1511676000000","5","",".........................fun. .... .",""
"1511676000000","5","","It is fun",""
"1511676000000","1","","Ugly and wore thing I played",""
"1511676000000","5","","UHHH!!!",""
"1511676000000","5","","Awesome",""
"1511676000000","5","","Good",""
"1511676000000","5","","I love it",""
"1511676000000","1","","بازی اجرا نمیشود من آن را پاک کردم.",""
"1511676000000","5","","I love the game it keeps you thumbs alive",""
"1511676000000","1","","Ma ke chot",""
"1511676000000","5","","One thing  amazing",""
"1511676000000","4","","I l ove piano and it's fast and it makes my fingers hurt so I can get out of doing choressound of it and because my it goes fast and I get a lot of points",""
"1511676000000","5","","Good",""
"1511676000000","5","","It is a great time passer",""
"1511676000000","4","","I love the app so fun 💕",""
"1511676000000","5","","It's  been  a really good  game",""
"1511676000000","5","","Beautiful games",""
"1511676000000","5","","I love it",""
"1511676000000","5","","I LOVE YOUR GUYS APP SO MUCH😍😍😍😍😍😍😍TAG ME BACK",""
"1511676000000","5","","It's awesome",""
"1511676000000","5","","I live this game!!!!!!!",""
"1511676000000","5","","My   favorite  game  ever",""
"1511676000000","5","","I think its good because if you want a little piece of music you can just tap on this app",""
"1511676000000","5","","Pop",""
"1511676000000","4","","Okay",""
"1511676000000","5","","Addictive games,its useful and enjoyable app..",""
"1511676000000","5","","I think it was the best thing ever",""
"1511676000000","1","","Hate it because you can't play without headphones.",""
"1511676000000","5","","I think win u play it it goes fast and it's challenging and that's how I like it",""
"1511676000000","5","","I lllllllloooooovvvveeee iiiiittttt😉",""
"1511676000000","5","","This is the best version of piano tiles. I love it",""
"1511676000000","5","","I loved it ❤️❤️❤️❤️❤️❤️❤️💙💚💙",""
"1511676000000","5","","Its owsm",""
"1511676000000","5","","This game is to nice",""
"1511676000000","5","","Great",""
"1511676000000","5","","Its the best music game",""
"1511676000000","5","","This game is AWSOME",""
"1511676000000","5","","U did a very good game😍😘😘😚😚",""
"1511676000000","4","","This is well app",""
"1511676000000","5","","kako popraviti",""
"1511676000000","5","","Best time pass game",""
"1511676000000","5","","Good and a fascinating game",""
"1511676000000","3","","I love this game, it's fun challenging and competitive you gotta thumbs up to install from me if your patient enough to wait for the damn thing to load. For some reason it's really *slow and keeps crashing* whenever I join an online game it crashes or if I try to click on a new song I unlocked the game glitches out and the options dissapears so all I can see is the background and hear the music. Fix it! Or it's another ruined game that people hate because the person who updated it is an idiot",""
"1511676000000","5","","Awsome",""
"1511676000000","5","","Nice",""
"1511676000000","5","","I like this wow",""
"1511676000000","5","","Beautiful",""
"1511676000000","5","","Nice songs love it",""
"1511676000000","5","","I think it's so fuckjn dick",""
"1511676000000","4","","It's fun game, i like it",""
"1511676000000","5","","Cool  I liked it",""
"1511676000000","5","","It is very addicting and fun! The music makes me calm when I play and it is a time killer",""
"1511676000000","4","","Good",""
"1511676000000","5","","Nice",""
"1511676000000","5","","I love this bye",""
"1511676000000","5","","I love it",""
"1511676000000","4","","My kids like it",""
"1511676000000","5","","I really love the fast music and the  battle mode",""
"1511676000000","5","","I love this game its the best game ever",""
"1511676000000","5","","I luuuuuuv it 🐴I'm so happy I can cry😢😭",""
"1511676000000","5","","Nice",""
"1511676000000","5","","Awesome",""
"1511676000000","5","","I like it but this is really glichy I NEED A NEW PHONE",""
"1511676000000","4","","Amazing",""
"1511676000000","1","","Bad",""
"1511676000000","1","","Badedt game",""
"1511676000000","5","","It's great",""
"1511676000000","5","","Awesome game",""
"1511676000000","5","","This app is a awesome and on one of the levels I got over 1000 tiles....💜💜!!!!! This is awesome app... So Much Awesome Fun!!",""
"1511676000000","4","","It is a awesome game",""
"1511676000000","5","","Mind relaxing as well as my motivator... I just feel relaxed... When the speed increases... Thank you...",""
"1511676000000","5","","Cool game!!!",""
"1511676000000","5","","I like it",""
"1511676000000","5","","LOL",""
"1511676000000","4","","It is amazing to play and keeps me going",""
"1511676000000","1","","This is stupid",""
"1511676000000","5","","I love this game because when you are sad or even mad the music just put a smile on your face that's what I think about this game",""
"1511676000000","5","","Very good game 👍👌",""
"1511676000000","5","","AMAZING     Lol",""
"1511676000000","1","","It's not the same as piano tiles 2",""
"1511676000000","4","","I think this app is very addicting and cool .At first it is hard to get the hang of it, but you get used to it and it's really fun !!!",""
"1511676000000","5","","Their music is really good and their controls are awesome and I just love it.",""
"1511676000000","4","","It's okay ig",""
"1511676000000","5","","I think this game  is great",""
"1511676000000","5","","Ufaaaa",""
"1511676000000","5","","Boonk gang",""
"1511676000000","5","","It's awesome. I loved that choice of music, it makes my hum along. The music gets stuck in my head when I'm finished playing.",""
"1511676000000","5","","I rhink that this game is very fub",""
"1511676000000","4","","goooood",""
"1511676000000","5","","I think it is a fun game",""
"1511676000000","4","","This is one of my most favorite games it's a good game.",""
"1511676000000","5","","I love this game is Amazing I shook my self every time I am playing with it cause when you get to the end I get harder and harder y i love it.... Y'all sould try it is Amazing!!! ILY",""
"1511676000000","5","","It is very fun i could  spend hours on this app",""
"1511676000000","5","","I love how the music comes to together thy can not express my gratitude",""
"1511676000000","5","","I think this is a awesome game:)",""
"1511676000000","5","","AMAZING!",""
"1511676000000","4","","Love the music",""
"1511676000000","5","","nice",""
"1511676000000","5","","IT IS AWESOME . LOVE THE MUSIC AND GIVES FINGERS EXERCISE",""
"1511676000000","2","","Great songs but the game play doesn't match..its off beat with all songs",""
"1511676000000","5","","The best. The best game ever",""
"1511676000000","5","","Love it",""
"1511676000000","1","","I was not able to open it when I downloaded the app👎👎👎",""
"1511676000000","5","","Senag T_T",""
"1511676000000","1","","I'm taken, I have a girlfriend",""
"1511676000000","4","","This is amazing u don't get in trouble if u have something interesting to do like this game",""
"1511676000000","5","","Awsome",""
"1511676000000","5","","Super addicting",""
"1511676000000","4","","Way to many ads bit addicted and plz fix the ads",""
"1511676000000","5","","I love this game 💕💘💕💞💕💞",""
"1511676000000","5","","Very addicting! It is an amazing game and i really love it and I am really addicted.",""
"1511676000000","5","","This game gives me maximum stress relief. I play everyday",""
"1511676000000","5","","nice music",""
"1511676000000","5","","I love this game.",""
"1511676000000","5","","Awesome",""
"1511676000000","5","","Awesome",""
"1511676000000","3","","To many ads",""
"1511676000000","4","","It has too many ads",""
"1511676000000","5","","Is really addictive i liked it",""
"1511676000000","5","","I love this game because it's a little challenging but I like that and  I really like the graphics too.",""
"1511676000000","5","","I love this game it rules",""
"1511676000000","4","","Is there any  recording  option in this game if yes then tell me where it is  If not then plzz update  Otherwise the game is awesome and with the help of earphone its lovable",""
"1511676000000","1","","Amazing game loved it but it was so cool and awesome I really loved it",""
"1511676000000","5","","Azz",""
"1511676000000","5","","It's ok 😅😕😓",""
"1511676000000","5","","Will i think that this pretty game is soooooooo, super fun to play",""
"1511676000000","5","","It is a good game",""
"1511676000000","1","","stupid game",""
"1511676000000","5","","Very nice",""
"1511676000000","5","","Soooooo fun",""
"1511676000000","5","","The fast ir is",""
"1511676000000","5","","I love it so much and I hope you can find someone else who likes it",""
"1511589600000","4","","It is just fun",""
"1511589600000","5","","Well should add more songs",""
"1511589600000","5","","I put it on the spot",""
"1511589600000","4","","i like the song romantic 3    .",""
"1511589600000","5","","I think this game is fun",""
"1511589600000","5","","I Love it",""
"1511589600000","5","","Nice game",""
"1511589600000","1","","Hate it",""
"1511589600000","1","","Hate it",""
"1511589600000","5","","The music is just flat out BEAUTIFUL and it's hard to stop once you started. This song makes me wish I knew how to play the piano",""
"1511589600000","5","","I love it lol",""
"1511589600000","5","","This is one of the best games ever",""
"1511589600000","4","","To many Ads but far as that I think that it's a good game",""
"1511589600000","4","","Its ok and its asome game and i love it",""
"1511589600000","5","","Love the music is more relaxing than the one on piano tiles 2 sometimes I fall asleep playing this game keep up the good work Samsung j3 (2016) works excellent",""
"1511589600000","5","","I like it maybe add some spanish",""
"1511589600000","5","","It's vary hard and fun",""
"1511589600000","5","","Kind of good Fix the Bugs",""
"1511589600000","5","","Ehhh",""
"1511589600000","1","","It would not let me in the game and I tried it so many times and still could not play",""
"1511589600000","5","","Very good game",""
"1511589600000","5","","It's beautiful I loved it",""
"1511589600000","3","","Ok",""
"1511589600000","4","","I like it but sometimes when u know that didnt  touch a white get mad and that's why",""
"1511589600000","5","","Time killer, better music than the second, better graphics, AND I love the multiplayer. Automatic 5 star game.😂😂😂😂",""
"1511589600000","5","","Its cool",""
"1511589600000","5","","It's a bit challenging but, i love it!",""
"1511589600000","5","","It's really awesome",""
"1511589600000","5","","I'm addictive",""
"1511589600000","5","","I think  it is very good because it is  like a excersises For your thumbs and it is really fun to play",""
"1511589600000","5","","Instead of just playing with the piano I can play new and exciting songs 💩💩💩💩💩💩💩💩💩💩my favorite emoji is the poop emoji",""
"1511589600000","5","","💝 app",""
"1511589600000","5","","ITS AWESOME PEOPLE PLAY IT.",""
"1511589600000","5","","Loved it",""
"1511589600000","5","","I Love The Game :D",""
"1511589600000","1","","Je",""
"1511589600000","5","","It is awsome",""
"1511589600000","5","","I really enjoy it... Nd I feel the music",""
"1511589600000","4","","Highly addictive,easy to play and very good for learning rhythm",""
"1511589600000","5","","I 😍  it",""
"1511589600000","5","","I thick this game is so fun and hard at the same time! It's a great game to play and it will get a little bit more harder as you play a certain song, and the more you play the game, the better you will be at it. I love the songs you get to play and they are relaxing until you get to the fast part of the song then it gets a little bit more harder. But I would really recommend this game to anyone who wants to download and play this game with their family and friends who want to play the game. So if you want to download the this game you picked out the best game in the world.",""
"1511589600000","5","","I love this app really good. Thank you to this app",""
"1511589600000","5","","That's good",""
"1511589600000","5","","I loved it",""
"1511589600000","5","","It's really magical and I love it.",""
"1511589600000","1","","Hi",""
"1511589600000","5","","Pam",""
"1511589600000","5","","It is a amazingly developed game",""
"1511589600000","5","","Its awsome. I love it its awsome",""
"1511589600000","5","","I loved it .But I think they should have faster music otherwise it's 10 out of 10",""
"1511589600000","5","","The best game ever",""
"1511589600000","5","","This game is awesome!! I love almost all the songs on it!!!",""
"1511589600000","5","","I love it",""
"1511589600000","1","","When you tap the notes to quickly the song doesn't play faster",""
"1511589600000","5","","I love it",""
"1511589600000","5","","home.",""
"1511589600000","5","","It a good game to keep you occopied",""
"1511589600000","5","","Its cool",""
"1511589600000","3","","Good good good good👌👌👌👌",""
"1511589600000","5","","I LOVE THIS GAME GREAT CONTROLS GRAPHICS AND PRETTY SONGS",""
"1511589600000","1","","It's really really  bad.😠😠😠😠😠😠👹👹👹👺👹👹👺👹👺👹👺👹👹👹👿👿👿",""
"1511589600000","1","","Fuckyou",""
"1511589600000","4","","I like it",""
"1511589600000","5","","nice game",""
"1511589600000","5","","It's so addicting! I love it so much and I definitely suggest it!!!",""
"1511589600000","5","","I luv it",""
"1511589600000","5","","عالی خیلی خوبه هم رو اعصابه هم ارامبخشه 😘😘😂😂",""
"1511589600000","5","","I play is at home to beat  my scor",""
"1511589600000","5","","Its perfect",""
"1511589600000","5","","I love",""
"1511589600000","5","","I love it",""
"1511589600000","5","","Such a good game!",""
"1511589600000","5","","Billy",""
"1511589600000","5","","It's really fun I love it",""
"1511589600000","4","","It's pretty cool",""
"1511589600000","1","","Many Many ads&many data usagi heated",""
"1511589600000","5","","I love the game but the company should add some Christmas songs from the radio 97.5! (THIS WAS POSTED 11-25-17)",""
"1511589600000","5","","DJ",""
"1511589600000","4","","It is like a exercise for thumbs",""
"1511589600000","5","","💗💗I like it was good",""
"1511589600000","4","","I really think that it is sensitive",""
"1511589600000","5","","It's is SUPER DUPER cool!!!!!!!!!! N",""
"1511589600000","4","","I liked it",""
"1511589600000","1","","No",""
"1511589600000","5","","This game is hard but I like the game because I challenged my self",""
"1511589600000","5","","Very nice.  Game",""
"1511589600000","5","","Ita cool",""
"1511589600000","5","","I think it's amazing make more😀😀❤❤❤❤",""
"1511589600000","5","","Download piano ok Please please please",""
"1511589600000","5","","One of the best",""
"1511589600000","3","","Ok",""
"1511589600000","5","","Its so coooool",""
"1511589600000","5","","She game",""
"1511589600000","5","","It's a pleasure although I wish we could add people and chat :( I meet so many cool players out there",""
"1511589600000","5","","Amazing",""
"1511589600000","5","","This game is Ocam it tack up our speed.",""
"1511589600000","5","","Love it💓💓💓💓",""
"1511589600000","5","","عالیه",""
"1511589600000","5","","Good app",""
"1511589600000","5","","Just love it",""
"1511589600000","5","","Good",""
"1511589600000","3","","I think that magic  tiles are like ok i ges but too meny adds",""
"1511589600000","5","","GOOD",""
"1511589600000","5","","Grant best game",""
"1511589600000","5","","This game is the best i never stop playing this game I've been playing this game yesterday and my best high score was 4092 and my favourite song was someone is leaving❤️❤️❤️ she i went to the beach i used my speaker and the noise was so beautiful and also it says to use headphone when i tried it  it was so relaxing i love this app thx who ever made this",""
"1511589600000","5","","Awesome",""
"1511589600000","5","","This game is very itersting",""
"1511589600000","5","","This. Game. Is lovely 😍 😍 😍 i",""
"1511589600000","5","","Love it...!!",""
"1511589600000","5","","Great music .....",""
"1511589600000","1","","Worst",""
"1511589600000","5","","I love this game release all the tension from mind...",""
"1511589600000","5","","Best",""
"1511589600000","5","","This game so perfect and I mad it to three crowns on the first play !!! : )",""
"1511589600000","5","","I love the app.",""
"1511589600000","5","","😍💗😍💗💗😍💗😍💗😍💗😍 💗😍💗😍💗",""
"1511589600000","5","","Interesting",""
"1511589600000","5","","Its aaaamazz-ing",""
"1511589600000","5","","I love it so much as many years of my life of my friend who is a good luck for her to be the same time for the same as many people of a life of the friend 🕙 is not good luck for her",""
"1511589600000","5","","A lot of ads, would you fix it please?",""
"1511589600000","5","","I like the music.",""
"1511589600000","5","","Amazing game",""
"1511589600000","5","","Its just awesome",""
"1511589600000","1","","It was horrible",""
"1511589600000","5","","I think its awesome",""
"1511589600000","5","","Hi",""
"1511589600000","5","","Its a good game I think you should make more",""
"1511589600000","5","","Amazing game",""
"1511589600000","5","","Happy",""
"1511589600000","5","","❤😘 it",""
"1511589600000","5","","I love it",""
"1511589600000","5","","Because of this, I can improve my concentration.",""
"1511589600000","5","","Super duper 😊😊😊😊👍👍👍👍👍",""
"1511589600000","5","","Very addictive, I play a gainst my kids we enjoy trying to get the highest score",""
"1511589600000","5","","Amazing!",""
"1511589600000","5","","Awesome",""
"1511589600000","3","","I basically a think its perfect! My one problem is it crashes to much.",""
"1511589600000","5","","It's really fun and it's easy to Control",""
"1511589600000","5","","Hi. Hi",""
"1511589600000","5","","👌👌👌👌👌👌👌👌 👍👍👍👍👍👍👍👍",""
"1511589600000","1","","😠 im mead",""
"1511589600000","5","","Its amazing and so fun i love it",""
"1511589600000","5","","This is incredible and when we playing this game our mind was relaxing at that time and the background graphics are very very good",""
"1511589600000","2","","1 hour for me to download this but good game",""
"1511589600000","3","","Wack",""
"1511589600000","5","","Best",""
"1511589600000","5","","I love it I am glad I got a phone love it",""
"1511589600000","4","","Good game",""
"1511589600000","3","","It is a good game",""
"1511589600000","5","","Very calming if you just want to relax download this game unless you get frustrated easily",""
"1511589600000","5","","Happy",""
"1511589600000","4","","Fantastic, the music is really relaxing... I love the ""someone is leaving"" really beautiful❤",""
"1511589600000","4","","You NEED to build a pause tap  But it a AWESOME 🎮 game",""
"1511589600000","5","","Hi it's pretty good  like it",""
"1511589600000","1","","no",""
"1511589600000","5","","Is cool",""
"1511589600000","5","","I love the music",""
"1511589600000","5","","It a good game",""
"1511589600000","5","","Amazing!!!!",""
"1511589600000","5","","The color and the background was amazing 😃",""
"1511589600000","5","","Cool",""
"1511589600000","5","","Amazing 👍👍👍👍👍👍👍 Amazing That is so amazing I can't even write a review a90000000000like it",""
"1511589600000","5","","It's so cool",""
"1511589600000","5","","Lily",""
"1511589600000","5","","I think the game is so good and interesting songs to play thank you very much for this lovely game",""
"1511589600000","5","","I can't say nothing its to good",""
"1511589600000","1","","It had a Ton of pop ups and I'm like no thanks",""
"1511589600000","5","","I love it this is the best game ever",""
"1511589600000","5","","This game is awesome like the music sounds so Beautiful like I can't even explain how much I love this game",""
"1511503200000","5","","Good game for relaxing and easy",""
"1511503200000","4","","i think its good but im trying to install it but its tellin me that this that",""
"1511503200000","5","","Good game not that many ads:)",""
"1511503200000","5","","I think it's a really good game because it is funnnnnnnnnnnnn",""
"1511503200000","5","","I love this game",""
"1511503200000","5","","Am in love , like I don't like it I love it it is amazing it is awesome❤❤❤❤❤❤❤💓❤🎹🎹🎹🎹🎹🎹",""
"1511503200000","5","","I love this game 😘",""
"1511503200000","5","","Love it",""
"1511503200000","4","","I don't like it...I LOVE IT it's a good time killer it is really I'm adicked",""
"1511503200000","5","","You copy of the way to see if you can be in a bit of a good",""
"1511503200000","5","","Great just great",""
"1511503200000","5","","It is Amazing if you like to tap alot this is your game",""
"1511503200000","1","","IT IS OK",""
"1511503200000","5","","This is amazing u should really download it😍😘",""
"1511503200000","4","","Its a good game",""
"1511503200000","4","","It's fun but the songs are boring",""
"1511503200000","1","","It's the worst 😈😬",""
"1511503200000","5","","Its awsome",""
"1511503200000","5","","Love the colors they are so pretty",""
"1511503200000","5","","Awesome",""
"1511503200000","5","","Did you get my best book. Thank you for following",""
"1511503200000","5","","Love this ....",""
"1511503200000","5","","I think it is a really great game and it gives me something to do when I am bored",""
"1511503200000","5","","Good game",""
"1511503200000","5","","I love it because it is a great time killer and it is great to challenge your friends",""
"1511503200000","5","","Nice",""
"1511503200000","1","","This is a cheap knock off of piano tiles, and even calls it ""3"" on hopes of convincing you that it is the 3rd generation of piano tiles.",""
"1511503200000","4","","An amazing game my little sister is very good at this game",""
"1511503200000","5","","It was addicting I got really good  it was soooo much fun!!!😍😍😍😍DOWNLOAD NOW",""
"1511503200000","5","","جمده فشخ",""
"1511503200000","5","","This game is relaxing",""
"1511503200000","5","","It is amazing to beat my high score Everytime",""
"1511503200000","5","","I really love",""
"1511503200000","5","","I love this game and I love everything about it...Thank you❤",""
"1511503200000","5","","Cool",""
"1511503200000","1","","THE POTATO its just a rip ofd",""
"1511503200000","5","","I love this game i awlays play it",""
"1511503200000","4","","It's fun",""
"1511503200000","5","","If you have any questions please feel free to contact me at the end of the best regards John John and I have a great day and I have a great day and I have a great day and I have a Thanks for all the best regards John John and I have a nice day ahead and do not know the States",""
"1511503200000","5","","I smile each time I play this game!",""
"1511503200000","4","","Niece",""
"1511503200000","5","","Addictive my friend was playing it and it looked fun and so I downloaded it",""
"1511503200000","5","","Its really fast and fun",""
"1511503200000","1","","This game is copied from piano tiles 2",""
"1511503200000","5","","Love this one better then the others piaon titles",""
"1511503200000","5","","😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎",""
"1511503200000","5","","It relaxes me",""
"1511503200000","5","","This game is soo fun i am addicted",""
"1511503200000","4","","Protip: if you want to hasten the music, don't increase the pitch of it too as it can be disorienting",""
"1511503200000","5","","It's Absolutely Amazing & So Addictive, Good Job!",""
"1511503200000","5","","I think that it's great 😘😘",""
"1511503200000","5","","I love it because the music is my fave songs ever",""
"1511503200000","5","","It's awesome",""
"1511503200000","5","","I think that it is great I love this game",""
"1511503200000","1","","Cheater I didn't even press the tile and it said I lost",""
"1511503200000","5","","It is addictive",""
"1511503200000","5","","خوب است",""
"1511503200000","5","","This is a good game I like it.",""
"1511503200000","5","","So good",""
"1511503200000","5","","The people who make this game are brilliant.",""
"1511503200000","5","","Good",""
"1511503200000","4","","Just dont like the advertisement, so bother..",""
"1511503200000","5","","excellent game in the world",""
"1511503200000","3","","It was okayish. I would give a 5 star for just the music but I took off two because the music and the tiles were not in sync. Please update that.",""
"1511503200000","5","","I love this game so.......much",""
"1511503200000","5","","Great game and great graphics really cool",""
"1511503200000","5","","I absolutely adore this game so fun and a great way to kill time or if you just want to challenge and get your brain working",""
"1511503200000","5","","Thank because the game is the best😍",""
"1511503200000","4","","The music really fells like theres magic and its very magical and calming i loved it",""
"1511503200000","5","","Love it 🎶🎵🔕🎧🎼🔊🎧🎧🎙️",""
"1511503200000","5","","It's good i loved it....  it makes me smile wen ever i play it",""
"1511503200000","5","","I love this game and it helps me when my mom signs me up for pieno.",""
"1511503200000","5","","I am in love with this game😊😊😊😊:-):-)",""
"1511503200000","1","","It's the worst game",""
"1511503200000","5","","This game 🎮 is awsome i love it my mom and dad think its cool.",""
"1511503200000","5","","Amazing. Lots of songs",""
"1511503200000","5","","This is a G thing",""
"1511503200000","5","","Way better than other piano apps and gives out free gems to get more songs",""
"1511503200000","5","","I think so it is the best game",""
"1511503200000","1","","BOO!!!!!!!!&gt;:( &gt;:( &gt;:( &gt;:( &gt;:(",""
"1511503200000","5","","Beautiful game",""
"1511503200000","4","","Its a grate game but to many  ads .😊😊",""
"1511503200000","5","","I never  thought  I'd  can move my fingers so quick",""
"1511503200000","5","","It is such a  great game I  recommend it to anyone",""
"1511503200000","5","","It's great",""
"1511503200000","5","","This is a very good game",""
"1511503200000","5","","i think this game is fun and enjoyable",""
"1511503200000","5","","Mind freshner",""
"1511503200000","5","","Good",""
"1511503200000","5","","Cool",""
